"Response ID","Date submitted","Last page","Start language","Date started","Date last action","1 - How old are you?","2 - Does your current main job require coding skills?","3 - How many years of experience do you have as a programmer (any language)?","4 - How many years of experience do you have as a C++ programmer?","5 - Which of the following projects do you contribute to?","6 - Describe your participation in this project:","6 - Describe your participation in this project: [Other]","7 - How would you describe your roles in this project? [Lead Developer]","7 - How would you describe your roles in this project? [Core Developer]","7 - How would you describe your roles in this project? [Occasional Developer]","7 - How would you describe your roles in this project? [QA/Tester]","7 - How would you describe your roles in this project? [Release Manager]","7 - How would you describe your roles in this project? [DevOps]","7 - How would you describe your roles in this project? [Evangelist]","7 - How would you describe your roles in this project? [Documentation Writer]","7 - How would you describe your roles in this project? [Translator]","7 - How would you describe your roles in this project? [Other]","8 - When was your first contribution to this project?","9 - How would you rate the steps to set up this project and start coding? Consider things such as installing tools, libraries, compiler settings, etc.","10 - Which operating systems did you use while working on this project? [BSD]","10 - Which operating systems did you use while working on this project? [Linux]","10 - Which operating systems did you use while working on this project? [OS X / macOS]","10 - Which operating systems did you use while working on this project? [Windows]","10 - Which operating systems did you use while working on this project? [Other]","11 - While working on this project, did you need to use a package manager in order to install dependencies (libraries)?","12 - How satisfied are you with the current way dependencies are handled in this project?","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [There were problems related to the operating system I used]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [There were problems related to the build system settings (CMake, Autotools...)]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [The project build configuration was/is a burden to maintain]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [Setting up the project and building was/is complicated]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [The build system is not compatible with my preferred IDE]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Finding out what are the necessary libraries was complicated]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Retrieving or building the necessary libraries was complicated]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Library version conflicts were/are recurrent]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Linking problems were/are recurrent]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Adding and/or maintaining dependencies was/is troublesome]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [I would like to have added/add more libraries but the effort was/is not worthwhile]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [People working on the project avoid to add new dependencies]","15 - Besides C++, which other language(s) do you use often? [I don't use any language besides C++]","15 - Besides C++, which other language(s) do you use often? [C]","15 - Besides C++, which other language(s) do you use often? [Objective-C]","15 - Besides C++, which other language(s) do you use often? [D]","15 - Besides C++, which other language(s) do you use often? [C#]","15 - Besides C++, which other language(s) do you use often? [Elixir]","15 - Besides C++, which other language(s) do you use often? [Haskell]","15 - Besides C++, which other language(s) do you use often? [Java]","15 - Besides C++, which other language(s) do you use often? [JavaScript]","15 - Besides C++, which other language(s) do you use often? [Python]","15 - Besides C++, which other language(s) do you use often? [Ruby]","15 - Besides C++, which other language(s) do you use often? [Rust]","15 - Besides C++, which other language(s) do you use often? [Go]","15 - Besides C++, which other language(s) do you use often? [PHP]","15 - Besides C++, which other language(s) do you use often? [Visual Basic / Visual Basic .NET]","15 - Besides C++, which other language(s) do you use often? [Perl]","15 - Besides C++, which other language(s) do you use often? [Delphi / Pascal]","15 - Besides C++, which other language(s) do you use often? [Swift]","15 - Besides C++, which other language(s) do you use often? [Scala]","15 - Besides C++, which other language(s) do you use often? [Groovy]","15 - Besides C++, which other language(s) do you use often? [Other]","16 - In the last 3 months, how often did you use language-specific package managers (NPM, RubyGems, PIP...) while developing in other languages besides C++ such as JavaScript, Ruby, Python, etc?","17 - In the last 3 months, which of the following package managers did you use regularly? [I don't use any package manager regularly]","17 - In the last 3 months, which of the following package managers did you use regularly? [Bower]","17 - In the last 3 months, which of the following package managers did you use regularly? [Cabal/cabal-install]","17 - In the last 3 months, which of the following package managers did you use regularly? [Cargo]","17 - In the last 3 months, which of the following package managers did you use regularly? [CocoaPods]","17 - In the last 3 months, which of the following package managers did you use regularly? [Composer]","17 - In the last 3 months, which of the following package managers did you use regularly? [CPAN]","17 - In the last 3 months, which of the following package managers did you use regularly? [CRAN]","17 - In the last 3 months, which of the following package managers did you use regularly? [CTAN]","17 - In the last 3 months, which of the following package managers did you use regularly? [EasyInstall]","17 - In the last 3 months, which of the following package managers did you use regularly? [goget]","17 - In the last 3 months, which of the following package managers did you use regularly? [Gradle]","17 - In the last 3 months, which of the following package managers did you use regularly? [Ivy]","17 - In the last 3 months, which of the following package managers did you use regularly? [Leiningen]","17 - In the last 3 months, which of the following package managers did you use regularly? [LuaRocks]","17 - In the last 3 months, which of the following package managers did you use regularly? [Maven]","17 - In the last 3 months, which of the following package managers did you use regularly? [npm]","17 - In the last 3 months, which of the following package managers did you use regularly? [NuGet]","17 - In the last 3 months, which of the following package managers did you use regularly? [PIP]","17 - In the last 3 months, which of the following package managers did you use regularly? [RubyGems]","17 - In the last 3 months, which of the following package managers did you use regularly? [sbt]","17 - In the last 3 months, which of the following package managers did you use regularly? [Other]","18 - What is your stance regarding language-specific package managers (NPM, PIP, RubyGems)?","19 - Please explain the stance you selected in the previous question:","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Manage multiple versions of a dependency (library)]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Good documentation]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Central repository]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to install the tool]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Handle transitive dependencies]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Good availability of libraries]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Open source license]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Handle dependency conflicts]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to set up and to maintain its configuration]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Broad adoption on many other projects]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to integrate with current build configuration]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Decentralized repository]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to publish packages]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy and Hassle-free install/update of libraries]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Free of cost (not necessarily open source)]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Commercial support]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Other]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Bugs compromise its use]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Low adoption on other projects]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [It builds the project instead of just handling dependencies]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [One more configuration to maintain]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [The tool is written in a language that requires a runtime]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Insufficient documentation]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Too much opinionated / Lack of flexibility]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Difficult to publish packages]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Low availability of libraries]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Configuration is too complicated]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [It only handle dependencies, it doesn’t build]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [The tool is not written in C/C++]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [The tool requires me to change the current build system]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [It's not compatible with my preferred IDE]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Closed/commercial software]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Other]","22 - What do you think about starting a new project (any language) without the support of a language-specific package manager (e.g. NPM, Maven, RubyGems)?","C++ Dependency Management  The following questions are specific for dependency management in C++ projects.","23 - What is your current preferred way to add a new library (dependency) to a C++ project?","24 - What are your preferred build systems for C++ projects? [Autotools]","24 - What are your preferred build systems for C++ projects? [Bazel]","24 - What are your preferred build systems for C++ projects? [CMake]","24 - What are your preferred build systems for C++ projects? [GN]","24 - What are your preferred build systems for C++ projects? [Gradle]","24 - What are your preferred build systems for C++ projects? [GYP]","24 - What are your preferred build systems for C++ projects? [make]","24 - What are your preferred build systems for C++ projects? [Meson]","24 - What are your preferred build systems for C++ projects? [ninja]","24 - What are your preferred build systems for C++ projects? [IDE-based build (Visual Studio, XCode...)]","24 - What are your preferred build systems for C++ projects? [Premake]","24 - What are your preferred build systems for C++ projects? [qmake]","24 - What are your preferred build systems for C++ projects? [SCons]","24 - What are your preferred build systems for C++ projects? [WAF]","24 - What are your preferred build systems for C++ projects? [Other]","25 - How often have you used C++ package managers (e.g. Conan, Hunter, Biicode...)?","26 - Overall, how satisfied are you with the tools below? [Biicode]","26 - Overall, how satisfied are you with the tools below? [Build2]","26 - Overall, how satisfied are you with the tools below? [Conan]","26 - Overall, how satisfied are you with the tools below? [CPM]","26 - Overall, how satisfied are you with the tools below? [Hunter]","26 - Overall, how satisfied are you with the tools below? [Meson]","26 - Overall, how satisfied are you with the tools below? [Mason]","26 - Overall, how satisfied are you with the tools below? [Pacm]","26 - Overall, how satisfied are you with the tools below? [Yotta]","27 - If you have used another C++ package manager that is not listed above please let us know its name.","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I would like to use a C++ package manager in {INSERTANS:1X9X284}]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I could give up my preferred build system if the use of a C++ package manager required so]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I could give up my preferred IDE if the use of a C++ package manager required so]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I would like to split the source code into modules and integrate them by using a C++ package manager]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I would use C++ package managers if they were as mature as are the ones for other languages]","29 - Would you like to use a C++ package manager for {INSERTANS:1X9X284}? What about your C++ your personal projects? Would you like to use a package manager for C++ just as it is possible with other languages? If you have already tried a C++ package manager, what are the aspects that you liked and what do you think should be improved? Please share your thoughts.","Thank you","Would you like to receive a copy of the results of this study after its publication?","Would you be available for a follow-up interview (only a fraction of the participants will be interviewed)?","Would you like to participate in the giveaway of three $10 Amazon vouchers?","Please enter your e-mail. We will not use your e-mail to vinculate to answers and certainly we will not disclose this information to third parties. Your views and opinions will be fully anonymized once this study becomes published."
"239","2016-08-31 18:06:24","2","en","2016-08-31 17:50:55","2016-08-31 18:06:24","45 - 54 years old","Yes","15 years or more","10 ~ 15 years","Firefox","It is part of my job","","Yes","No","No","No","No","No","No","No","No","","3 years ago or more","Very Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","4","Strongly disagree","Strongly agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","","Very often","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Pro","The questions earlier about the difficulty of managing dependencies in Firefox didn't let me explain the situation very well. Firefox simply makes in-tree copies of any library that is not reliably available on its target platforms, and otherwise relies on the system's package managers to install dependencies, so 1) we don't actually have day-to-day difficulties, and 2) this is a crappy solution, because the code base becomes huge and there's no consistent process for upgrading. So if I compare what it takes to add a dependency to C++ code in general (horrible Makefile/autoconf hacking and header munging) with what it takes to add a dependency to Rust (add one line to Cargo.toml), I'm a *huge* fan of package managers. But when it comes to working on Firefox, mostly other people have done that struggle for me --- they can't commit their patches until the CI system says they build on all our target platforms --- so it's not actually a problem day-to-day.","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","","I would not feel comfortable, but I would not hold back the project's start","","Library sources in the repository","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","Rarely (in less than 10% of the chances when I could have)","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Neither agree nor disagree","Disagree","Strongly disagree","Neither agree nor disagree","Agree","I would love to have a package manager for C++, but in those languages that have effective package managers, 1) libraries are designed with the package manager in mind, and 2) the build system is designed with the package manager in mind. Firefox uses a custom build system, which has been very carefully designed to reduce our build times on all platforms, so setting that aside is not an option.","","No","Yes","No","<EMAIL REMOVED>"
"240","2016-08-31 18:41:57","2","en","2016-08-31 18:23:20","2016-08-31 18:41:57","25 - 34 years old","Yes","1 ~ 3 years","1 year or less","Minetest","It is a hobby","","No","No","Yes","No","No","No","No","No","No","","3 months ago or less","Somewhat Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","3","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Lua","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apt-Get","I don't know","I doubt they are necessary, but they could be usable for professional developers.","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","","It is not a problem, this can be handled without a tool","","System package manager","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Apt-Get absolutely enough for my needs. I don't want to use any language-specified package managers as well to spent a time to try to. I have no personal C++ projects.","","Yes","Yes","No","<EMAIL REMOVED>"
"241","2016-08-31 18:47:12","2","en","2016-08-31 18:35:21","2016-08-31 18:47:12","35 - 44 years old","Yes","15 years or more","10 ~ 15 years","Tesseract","It is part of my job","","No","No","Yes","No","No","No","No","No","No","","3 years ago or more","Very Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","5","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","","Never","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Against","I think every program should use the same packaging and distribution system independent of language. Less mental burden that easy.","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","","No","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","","It is not a problem, this can be handled without a tool","","Use precompiled packages","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Hell no. I don't beloved in language allegoric package managers.

Disclosure: I maintain the Debian package for Tesseract.","","Yes","Yes","No","<EMAIL REMOVED>"
"242","2016-08-31 19:06:35","2","en","2016-08-31 18:57:11","2016-08-31 19:06:35","25 - 34 years old","Yes","1 ~ 3 years","1 year or less","LibreOffice","It is a hobby","","No","No","Yes","No","No","No","No","No","No","","3 years ago or more","Somewhat Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","4","Disagree","Strongly disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Neither agree nor disagree","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","","Always","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","","Pro","Good integration and building an own eco-system. That's very important for today's software development world. ","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","","It is not a problem, I could make use of a tool later","","Custom script to fetch and install libraries","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","Rarely (in less than 10% of the chances when I could have)","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Agree","Agree","Disagree","Neither agree nor disagree","Strongly agree","Build performance is just not there yet. Also, dependency management always requires non-standard meta files, which is not popular. ","","No","No","Yes","<EMAIL REMOVED>"
"243","2016-08-31 21:28:34","2","en","2016-08-31 21:17:36","2016-08-31 21:28:34","25 - 34 years old","Yes","15 years or more","15 years or more","Ceph","It is part of my job","","No","No","Yes","No","No","Yes","No","No","No","","1 ~ 3 years ago","Difficult","No","Yes","No","No","","Yes, both kinds of package managers","2","Agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Strongly agree","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","Shell","Fairly often","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","","Against","As a distribution packager for Gentoo, I would strongly prefer that it is made MUCH easier to include language-specific packages in distributions. Gentoo, for this purpose, has many tools to generate wrapping packages, so that the system packager is aware of the language-specific packaging. One of the oldest examples of this is, g-cpan, which as the name implies, generates a system package wrapping a given CPAN package (as well as all the packages in the dependency tree as best as possible). It can & does still fail when a given language-specific package relies on a library (usually a C library) or something else that is NOT language-specific, because the language-specific packaging lacks good ways of describing such dependencies in a manner suitable for automated processing.","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","","No","No","Yes","No","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","","It is not a problem, I could make use of a tool later","","System package manager","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","","Rarely (in less than 10% of the chances when I could have)","I know but never used this tool","I know but never used this tool","I know but never used this tool","I know but never used this tool","I know but never used this tool","Completely Dissatisfied","Completely Dissatisfied","Somewhat Dissatisfied","I know but never used this tool","Gentoo Portage: Just write ebuilds for the packages as needed.","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","System package managers need to take over from language-specific package managers.","","Yes","No","Yes","<EMAIL REMOVED>"
"244","","","en","2016-08-31 21:27:10","2016-08-31 21:27:10","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"245","2016-08-31 21:55:50","2","en","2016-08-31 21:40:51","2016-08-31 21:55:50","25 - 34 years old","Yes","10 ~ 15 years","5 ~ 10 years","Firefox","It is part of my job","","No","Yes","No","No","No","No","No","No","No","","1 ~ 3 years ago","Easy","No","Yes","Yes","Yes","","Yes, the system package manager (apt-get, yum, macports...)","4","Agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Disagree","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","","Fairly often","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","","Against","None","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","","I would not start the project, dependency management is essential for me","","Library sources in the repository","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","","Never","I don't know this tool","I know but never used this tool","I don't know this tool","I know but never used this tool","I don't know this tool","I don't know this tool","I don't know this tool","I know but never used this tool","Completely Dissatisfied","","Agree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","","","Yes","Yes","Yes","<EMAIL REMOVED>"
"246","","0","en","2016-08-31 22:22:54","2016-08-31 22:23:02","","","","","","","","No","No","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"247","2016-08-31 22:53:15","2","en","2016-08-31 22:45:15","2016-08-31 22:53:15","24 years old or less","Yes","3 ~ 5 years","1 year or less","Firefox","Other","For Education","No","No","Yes","No","No","No","No","No","No","","3 ~ 12 months ago","Easy","No","Yes","No","No","","Yes, both kinds of package managers","5","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","","Always","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","","Pro","I don't see any reason to be against language specific package managers.","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","","I would not feel comfortable, but I would not hold back the project's start","","Header-only libraries","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","","Rarely (in less than 10% of the chances when I could have)","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","","","Yes","No","Yes","<EMAIL REMOVED>"
"248","","","en","2016-09-01 01:09:01","2016-09-01 01:09:01","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"249","","","en","2016-09-01 01:33:17","2016-09-01 01:33:17","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"250","2016-09-01 01:47:48","2","en","2016-09-01 01:36:28","2016-09-01 01:47:48","25 - 34 years old","Yes","5 ~ 10 years","1 ~ 3 years","MongoDB","It is part of my job","","No","Yes","No","No","No","No","No","No","No","","1 ~ 3 years ago","Somewhat Easy","No","Yes","Yes","No","","Yes, the system package manager (apt-get, yum, macports...)","4","Neither agree nor disagree","Agree","Agree","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Agree","Neither agree nor disagree","Agree","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","","Always","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","","Pro","Different package managers have their own sets of pros and cons. For example, npm is riddled with security and reliability weaknesses. PIP seems to be full of hacks and sometimes fails in confusing ways.
But, it's quite difficult to get things done without these package managers, since their use is ubiquitous.","No","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes","","It is not a problem, I could make use of a tool later","","Manually compile and install libraries","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Disagree","Disagree","Strongly disagree","Neither agree nor disagree","Agree","I would be open to trying it for personal projects.","","No","No","Yes","<EMAIL REMOVED>"
